date,product,region,channel,promo,price,units,sales
03-07-2023,Product_3,East,Retail,0,35.87,59,2116.33
03-07-2023,Product_1,East,Online,0,37.43,119,4454.17
03-07-2023,Product_5,West,Online,0,37.11,96,3562.56
03-07-2023,Product_2,East,Online,1,50.86,110,5594.6
03-07-2023,Product_5,North,Retail,0,42.87,109,4672.83
03-07-2023,Product_1,South,Retail,0,45.79,88,4029.52
03-07-2023,Product_4,South,Retail,0,36.68,106,3888.08
04-07-2023,Product_5,East,Online,0,32.63,124,4046.12
04-07-2023,Product_2,North,Retail,0,36.2,100,3620
04-07-2023,Product_1,North,Retail,0,47.29,127,6005.83
04-07-2023,Product_4,West,Online,0,35.37,78,2758.86
04-07-2023,Product_4,South,Retail,0,27.18,63,1712.34
04-07-2023,Product_3,West,Online,0,45.42,130,5904.6
04-07-2023,Product_5,South,Online,1,38.59,126,4862.34
04-07-2023,Product_3,East,Retail,0,38.95,67,2609.65
04-07-2023,Product_1,West,Retail,0,40.43,102,4123.86
04-07-2023,Product_2,West,Retail,0,38.56,57,2197.92
05-07-2023,Product_2,South,Retail,0,37.4,102,3814.8
05-07-2023,Product_1,West,Retail,0,34.62,116,4015.92
05-07-2023,Product_5,East,Retail,0,47.44,107,5076.08
05-07-2023,Product_2,North,Retail,0,36.69,77,2825.13
05-07-2023,Product_4,North,Retail,0,43.09,68,2930.12
05-07-2023,Product_1,North,Retail,0,45.15,131,5914.65
05-07-2023,Product_3,North,Retail,0,39.68,113,4483.84
05-07-2023,Product_5,West,Retail,0,41.61,117,4868.37
05-07-2023,Product_4,West,Online,0,46.9,85,3986.5
05-07-2023,Product_3,West,Retail,1,39.76,113,4492.88
06-07-2023,Product_2,East,Online,0,52.69,133,7007.77
06-07-2023,Product_4,North,Online,0,38.03,99,3764.97
06-07-2023,Product_3,North,Retail,0,36.86,127,4681.22
06-07-2023,Product_1,East,Retail,1,43.81,117,5125.77
06-07-2023,Product_5,North,Online,0,36,73,2628
06-07-2023,Product_3,East,Online,0,40.69,126,5126.94
06-07-2023,Product_1,North,Online,0,41.59,109,4533.31
06-07-2023,Product_2,West,Retail,0,33.65,94,3163.1
06-07-2023,Product_4,South,Online,0,36.53,114,4164.42
06-07-2023,Product_5,West,Retail,0,35.27,128,4514.56
07-07-2023,Product_4,North,Retail,0,27.59,106,2924.54
07-07-2023,Product_2,North,Retail,0,36.95,65,2401.75
07-07-2023,Product_1,South,Retail,0,35.67,107,3816.69
07-07-2023,Product_2,East,Retail,0,31.76,102,3239.52
07-07-2023,Product_5,East,Retail,0,40.28,57,2295.96
07-07-2023,Product_1,East,Online,1,40.15,132,5299.8
07-07-2023,Product_3,North,Online,0,41,94,3854
07-07-2023,Product_3,South,Retail,0,35.41,60,2124.6
07-07-2023,Product_4,West,Online,1,41.64,114,4746.96
07-07-2023,Product_5,North,Online,0,43.55,99,4311.45
08-07-2023,Product_2,West,Retail,1,46.58,122,5682.76
08-07-2023,Product_5,East,Retail,0,39.02,62,2419.24
08-07-2023,Product_3,South,Online,0,31.54,103,3248.62
08-07-2023,Product_1,North,Online,0,43.24,140,6053.6
08-07-2023,Product_3,North,Retail,0,44.66,108,4823.28
08-07-2023,Product_4,West,Online,0,37.3,86,3207.8
08-07-2023,Product_5,West,Online,0,40.01,100,4001
08-07-2023,Product_4,East,Online,0,33.34,95,3167.3
08-07-2023,Product_2,South,Online,0,41.88,98,4104.24
08-07-2023,Product_1,West,Retail,0,49.64,97,4815.08
09-07-2023,Product_3,West,Retail,0,34.35,136,4671.6
09-07-2023,Product_1,West,Online,0,30.12,151,4548.12
09-07-2023,Product_2,West,Retail,0,36.78,98,3604.44
09-07-2023,Product_3,South,Online,0,44.03,68,2994.04
09-07-2023,Product_4,East,Online,0,44.97,88,3957.36
09-07-2023,Product_4,South,Online,0,37.66,94,3540.04
09-07-2023,Product_5,East,Retail,0,41.36,67,2771.12
09-07-2023,Product_1,East,Online,0,44.02,119,5238.38
09-07-2023,Product_2,East,Retail,1,38.81,121,4696.01
09-07-2023,Product_5,North,Retail,0,39.35,117,4603.95
10-07-2023,Product_3,North,Online,0,38.27,47,1798.69
10-07-2023,Product_5,South,Retail,0,36.6,110,4026
10-07-2023,Product_1,West,Retail,0,36.18,96,3473.28
10-07-2023,Product_3,South,Retail,0,44.2,49,2165.8
10-07-2023,Product_2,South,Online,0,42.99,130,5588.7
10-07-2023,Product_2,North,Online,0,35.9,78,2800.2
10-07-2023,Product_4,East,Retail,0,35.4,106,3752.4
10-07-2023,Product_5,West,Retail,0,35.01,124,4341.24
10-07-2023,Product_4,West,Retail,0,37.58,136,5110.88
10-07-2023,Product_1,North,Retail,0,35.96,103,3703.88
11-07-2023,Product_5,East,Online,0,31.93,92,2937.56
11-07-2023,Product_2,North,Retail,0,36.2,86,3113.2
11-07-2023,Product_1,West,Retail,0,50.78,123,6245.94
11-07-2023,Product_4,East,Retail,0,43.37,58,2515.46
11-07-2023,Product_3,East,Retail,0,38.9,106,4123.4
11-07-2023,Product_5,North,Retail,0,48.34,86,4157.24
11-07-2023,Product_3,West,Retail,0,38.52,113,4352.76
11-07-2023,Product_2,West,Retail,0,32.54,83,2700.82
11-07-2023,Product_1,East,Online,0,40.87,80,3269.6
11-07-2023,Product_4,North,Retail,0,39.8,99,3940.2
12-07-2023,Product_2,South,Online,0,36.89,80,2951.2
12-07-2023,Product_4,West,Online,0,35.98,69,2482.62
12-07-2023,Product_1,North,Retail,0,38.57,105,4049.85
12-07-2023,Product_2,North,Retail,0,35.6,92,3275.2
12-07-2023,Product_5,East,Online,0,46.46,110,5110.6
12-07-2023,Product_5,West,Retail,0,40.03,106,4243.18
12-07-2023,Product_3,East,Retail,0,35.53,96,3410.88
12-07-2023,Product_4,South,Retail,0,41.55,121,5027.55
12-07-2023,Product_3,South,Online,0,42.29,67,2833.43
12-07-2023,Product_1,South,Online,0,30.16,111,3347.76
13-07-2023,Product_2,South,Retail,0,44.17,80,3533.6
13-07-2023,Product_1,South,Retail,0,40.44,100,4044
13-07-2023,Product_1,East,Retail,1,38.05,96,3652.8
13-07-2023,Product_4,East,Retail,0,44.67,138,6164.46
13-07-2023,Product_3,North,Retail,0,36.19,134,4849.46
13-07-2023,Product_4,South,Online,0,36.48,94,3429.12
13-07-2023,Product_5,South,Online,0,33.5,87,2914.5
13-07-2023,Product_5,East,Retail,0,45.73,77,3521.21
13-07-2023,Product_3,West,Retail,0,55.44,106,5876.64
13-07-2023,Product_2,East,Online,0,48.4,119,5759.6
14-07-2023,Product_5,South,Online,0,51.66,90,4649.4
14-07-2023,Product_2,East,Online,1,34.9,96,3350.4
14-07-2023,Product_1,South,Retail,0,45.93,120,5511.6
14-07-2023,Product_4,East,Retail,0,40.93,97,3970.21
14-07-2023,Product_4,South,Retail,0,42.4,106,4494.4
14-07-2023,Product_2,North,Retail,0,45.9,86,3947.4
14-07-2023,Product_3,West,Retail,1,40.06,127,5087.62
14-07-2023,Product_3,East,Retail,1,48.15,67,3226.05
14-07-2023,Product_5,North,Online,0,41.29,132,5450.28
14-07-2023,Product_1,East,Online,0,35.66,102,3637.32
15-07-2023,Product_5,East,Online,0,33.12,113,3742.56
15-07-2023,Product_4,East,Online,0,43.56,84,3659.04
15-07-2023,Product_2,West,Retail,0,40.66,75,3049.5
15-07-2023,Product_3,East,Online,0,30.04,75,2253
15-07-2023,Product_1,South,Retail,0,32.34,58,1875.72
15-07-2023,Product_4,North,Online,0,59.3,49,2905.7
15-07-2023,Product_5,North,Retail,0,41.96,62,2601.52
15-07-2023,Product_1,East,Retail,0,39.9,60,2394
15-07-2023,Product_3,West,Online,0,50.76,85,4314.6
15-07-2023,Product_2,South,Online,0,49.54,101,5003.54
16-07-2023,Product_5,North,Retail,0,40.57,124,5030.68
16-07-2023,Product_4,South,Retail,0,51.3,97,4976.1
16-07-2023,Product_2,North,Online,0,38.43,104,3996.72
16-07-2023,Product_3,West,Online,0,37.92,82,3109.44
16-07-2023,Product_2,South,Online,0,42.94,105,4508.7
16-07-2023,Product_4,East,Retail,0,53.47,47,2513.09
16-07-2023,Product_1,West,Retail,1,46.51,96,4464.96
16-07-2023,Product_3,East,Online,0,48.27,83,4006.41
16-07-2023,Product_1,South,Retail,1,39.57,154,6093.78
16-07-2023,Product_5,South,Online,0,47.27,113,5341.51
17-07-2023,Product_3,South,Online,0,40.74,108,4399.92
17-07-2023,Product_1,South,Online,0,38.97,110,4286.7
17-07-2023,Product_4,South,Retail,0,40.83,109,4450.47
17-07-2023,Product_1,North,Retail,0,45.25,93,4208.25
17-07-2023,Product_4,North,Retail,0,29.38,101,2967.38
17-07-2023,Product_5,South,Retail,0,34.58,111,3838.38
17-07-2023,Product_3,North,Online,0,45.99,86,3955.14
17-07-2023,Product_5,East,Online,0,42.03,67,2816.01
17-07-2023,Product_2,North,Retail,0,41.95,112,4698.4
17-07-2023,Product_2,East,Online,0,44.23,78,3449.94
18-07-2023,Product_3,South,Retail,0,52.1,69,3594.9
18-07-2023,Product_1,West,Online,0,35.69,103,3676.07
18-07-2023,Product_2,North,Online,0,37.28,79,2945.12
18-07-2023,Product_5,North,Online,0,55.19,102,5629.38
18-07-2023,Product_2,East,Online,0,38.51,88,3388.88
18-07-2023,Product_4,South,Retail,0,39.38,92,3622.96
18-07-2023,Product_4,North,Online,1,48.14,154,7413.56
18-07-2023,Product_1,South,Online,0,36.98,36,1331.28
18-07-2023,Product_3,East,Online,0,32.69,73,2386.37
18-07-2023,Product_5,West,Online,1,44.63,85,3793.55
19-07-2023,Product_5,West,Retail,0,43.51,112,4873.12
19-07-2023,Product_1,West,Online,0,40.07,79,3165.53
19-07-2023,Product_1,East,Online,0,41.19,95,3913.05
19-07-2023,Product_5,South,Online,0,45.97,105,4826.85
19-07-2023,Product_3,East,Retail,0,46.19,51,2355.69
19-07-2023,Product_2,West,Retail,0,38.12,88,3354.56
19-07-2023,Product_4,East,Retail,0,36.4,89,3239.6
19-07-2023,Product_4,South,Retail,0,39.09,111,4338.99
19-07-2023,Product_2,South,Retail,0,26.99,84,2267.16
19-07-2023,Product_3,South,Retail,0,49.14,74,3636.36
20-07-2023,Product_1,North,Online,0,33.69,71,2391.99
20-07-2023,Product_5,North,Online,0,36.7,89,3266.3
20-07-2023,Product_4,West,Online,0,39.72,122,4845.84
20-07-2023,Product_5,South,Online,0,41.69,96,4002.24
20-07-2023,Product_4,East,Retail,0,32.77,70,2293.9
20-07-2023,Product_3,East,Retail,0,35.37,80,2829.6
20-07-2023,Product_3,West,Retail,0,33.71,99,3337.29
20-07-2023,Product_1,South,Online,0,41.65,100,4165
20-07-2023,Product_2,West,Online,0,36.59,101,3695.59
20-07-2023,Product_2,South,Online,0,42.1,86,3620.6
21-07-2023,Product_5,South,Online,0,33.83,84,2841.72
21-07-2023,Product_1,North,Retail,0,38.45,114,4383.3
21-07-2023,Product_5,East,Online,0,42.7,89,3800.3
21-07-2023,Product_4,South,Retail,0,42.8,78,3338.4
21-07-2023,Product_1,South,Retail,0,32.92,94,3094.48
21-07-2023,Product_3,East,Retail,0,41.84,67,2803.28
21-07-2023,Product_2,South,Online,0,38.07,88,3350.16
21-07-2023,Product_3,South,Online,0,40.7,83,3378.1
21-07-2023,Product_4,East,Online,0,33.45,99,3311.55
21-07-2023,Product_2,East,Retail,1,50.5,79,3989.5
22-07-2023,Product_2,South,Retail,0,46.27,89,4118.03
22-07-2023,Product_5,South,Retail,0,41.05,81,3325.05
22-07-2023,Product_3,East,Retail,0,47.39,116,5497.24
22-07-2023,Product_1,West,Retail,0,37.67,77,2900.59
22-07-2023,Product_5,East,Online,0,44.55,120,5346
22-07-2023,Product_3,North,Online,0,39.18,107,4192.26
22-07-2023,Product_4,North,Retail,0,31.1,108,3358.8
22-07-2023,Product_4,East,Retail,0,42.72,126,5382.72
22-07-2023,Product_2,North,Online,0,36.26,121,4387.46
22-07-2023,Product_1,South,Retail,0,39.22,86,3372.92
23-07-2023,Product_3,West,Retail,0,48.69,117,5696.73
23-07-2023,Product_1,South,Retail,0,39.31,123,4835.13
23-07-2023,Product_4,West,Retail,0,34.3,94,3224.2
23-07-2023,Product_2,North,Online,0,39.3,96,3772.8
23-07-2023,Product_2,East,Retail,0,37.27,110,4099.7
23-07-2023,Product_5,North,Online,0,38.06,116,4414.96
23-07-2023,Product_5,West,Retail,0,44.19,55,2430.45
23-07-2023,Product_4,North,Retail,0,36.02,128,4610.56
23-07-2023,Product_3,North,Online,0,43.64,88,3840.32
23-07-2023,Product_1,West,Online,0,36.13,114,4118.82
24-07-2023,Product_2,North,Online,0,33.53,89,2984.17
24-07-2023,Product_3,East,Online,0,36.8,96,3532.8
24-07-2023,Product_4,North,Online,0,46.67,114,5320.38
24-07-2023,Product_1,South,Online,0,43.86,44,1929.84
24-07-2023,Product_1,East,Retail,0,29.36,91,2671.76
24-07-2023,Product_2,East,Retail,0,39.3,100,3930
24-07-2023,Product_5,North,Online,0,47.46,99,4698.54
24-07-2023,Product_4,East,Online,0,38.57,84,3239.88
24-07-2023,Product_5,West,Online,0,35.53,78,2771.34
24-07-2023,Product_3,South,Online,0,40,105,4200
25-07-2023,Product_5,West,Retail,1,39.72,148,5878.56
25-07-2023,Product_2,North,Retail,0,46.06,103,4744.18
25-07-2023,Product_4,South,Online,0,40.17,77,3093.09
25-07-2023,Product_2,West,Retail,0,48.68,90,4381.2
25-07-2023,Product_5,East,Online,0,38.28,143,5474.04
25-07-2023,Product_1,North,Online,0,41.43,68,2817.24
25-07-2023,Product_3,South,Retail,0,33.15,74,2453.1
25-07-2023,Product_3,West,Online,0,43.76,79,3457.04
25-07-2023,Product_4,West,Retail,0,35.31,40,1412.4
25-07-2023,Product_1,West,Retail,1,45.5,90,4095
26-07-2023,Product_2,East,Retail,0,43.54,72,3134.88
26-07-2023,Product_1,East,Online,0,44.82,94,4213.08
26-07-2023,Product_4,South,Online,0,38.58,90,3472.2
26-07-2023,Product_5,West,Retail,0,43.54,121,5268.34
26-07-2023,Product_5,South,Online,0,41.44,126,5221.44
26-07-2023,Product_3,North,Retail,0,41.66,99,4124.34
26-07-2023,Product_3,West,Online,1,39.2,82,3214.4
26-07-2023,Product_2,West,Retail,0,55.05,70,3853.5
26-07-2023,Product_4,West,Retail,0,36.13,98,3540.74
26-07-2023,Product_1,North,Online,0,30.62,75,2296.5
27-07-2023,Product_5,East,Online,0,30.9,117,3615.3
27-07-2023,Product_3,East,Retail,0,39.87,89,3548.43
27-07-2023,Product_2,West,Retail,0,39.55,76,3005.8
27-07-2023,Product_1,South,Online,0,26.62,87,2315.94
27-07-2023,Product_1,North,Online,0,40.26,109,4388.34
27-07-2023,Product_5,South,Retail,0,42.48,80,3398.4
27-07-2023,Product_4,West,Retail,0,35.07,83,2910.81
27-07-2023,Product_2,East,Retail,1,39.45,128,5049.6
27-07-2023,Product_3,North,Retail,0,40.29,89,3585.81
27-07-2023,Product_4,East,Retail,0,45.3,95,4303.5
28-07-2023,Product_4,North,Retail,0,39.02,95,3706.9
28-07-2023,Product_4,West,Online,0,41.63,75,3122.25
28-07-2023,Product_3,South,Retail,0,38.15,76,2899.4
28-07-2023,Product_3,West,Retail,0,36.26,71,2574.46
28-07-2023,Product_2,West,Online,0,51.89,96,4981.44
28-07-2023,Product_5,North,Online,0,39.57,89,3521.73
28-07-2023,Product_1,East,Online,0,35.68,84,2997.12
28-07-2023,Product_5,West,Online,0,50.16,116,5818.56
28-07-2023,Product_2,North,Online,0,40.67,79,3212.93
28-07-2023,Product_1,North,Online,0,34.4,82,2820.8
29-07-2023,Product_1,South,Retail,0,36.86,107,3944.02
29-07-2023,Product_2,North,Online,0,46.7,90,4203
29-07-2023,Product_4,South,Retail,0,39.5,81,3199.5
29-07-2023,Product_2,South,Online,0,33.57,100,3357
29-07-2023,Product_5,South,Online,0,26.57,100,2657
29-07-2023,Product_4,North,Retail,0,35.09,115,4035.35
29-07-2023,Product_3,West,Online,0,45.64,56,2555.84
29-07-2023,Product_3,South,Online,0,37.74,111,4189.14
29-07-2023,Product_1,North,Online,0,31.55,74,2334.7
29-07-2023,Product_5,North,Retail,0,39.54,96,3795.84
30-07-2023,Product_4,North,Retail,0,36.4,83,3021.2
30-07-2023,Product_2,North,Retail,0,37,84,3108
30-07-2023,Product_1,West,Retail,0,47.85,99,4737.15
30-07-2023,Product_5,West,Online,0,39.44,81,3194.64
30-07-2023,Product_2,West,Online,0,42.1,142,5978.2
30-07-2023,Product_3,South,Retail,0,45.84,75,3438
30-07-2023,Product_3,East,Online,0,39.7,94,3731.8
30-07-2023,Product_4,West,Retail,1,46.83,96,4495.68
30-07-2023,Product_5,North,Online,1,46.88,144,6750.72
30-07-2023,Product_1,South,Retail,0,44.08,99,4363.92
31-07-2023,Product_4,North,Online,0,51.87,84,4357.08
31-07-2023,Product_1,East,Online,0,44.48,74,3291.52
31-07-2023,Product_1,North,Retail,0,39.44,100,3944
31-07-2023,Product_5,South,Online,0,36.7,73,2679.1
31-07-2023,Product_3,South,Online,0,41.64,72,2998.08
31-07-2023,Product_5,West,Online,0,38.65,71,2744.15
31-07-2023,Product_2,East,Online,0,47.21,108,5098.68
31-07-2023,Product_2,North,Retail,0,39.41,79,3113.39
31-07-2023,Product_3,East,Retail,0,33.75,89,3003.75
31-07-2023,Product_4,South,Retail,0,42.99,73,3138.27
01-08-2023,Product_1,West,Online,0,44.91,67,3008.97
01-08-2023,Product_2,South,Online,0,33.75,108,3645
01-08-2023,Product_2,East,Retail,0,33.68,138,4647.84
01-08-2023,Product_5,South,Online,0,50.32,87,4377.84
01-08-2023,Product_1,East,Retail,0,39.76,87,3459.12
01-08-2023,Product_4,East,Online,0,32.81,100,3281
01-08-2023,Product_3,North,Online,0,41.36,68,2812.48
01-08-2023,Product_5,North,Retail,0,38.28,110,4210.8
01-08-2023,Product_4,West,Online,0,39.52,74,2924.48
01-08-2023,Product_3,East,Retail,0,36.68,52,1907.36
02-08-2023,Product_2,North,Retail,0,27.85,75,2088.75
02-08-2023,Product_1,West,Online,1,49.67,70,3476.9
02-08-2023,Product_2,West,Online,0,30.32,127,3850.64
02-08-2023,Product_5,South,Retail,0,39.99,95,3799.05
02-08-2023,Product_4,North,Retail,0,33.86,98,3318.28
02-08-2023,Product_3,West,Retail,0,47.12,129,6078.48
02-08-2023,Product_3,North,Retail,0,31.22,122,3808.84
02-08-2023,Product_1,South,Retail,0,52.77,68,3588.36
02-08-2023,Product_5,East,Retail,0,41.43,74,3065.82
02-08-2023,Product_4,East,Retail,0,41.03,101,4144.03
03-08-2023,Product_4,East,Online,0,36.18,55,1989.9
03-08-2023,Product_2,South,Online,0,47.35,79,3740.65
03-08-2023,Product_4,West,Retail,0,41.63,114,4745.82
03-08-2023,Product_5,North,Online,0,32.87,97,3188.39
03-08-2023,Product_3,East,Retail,1,35.81,105,3760.05
03-08-2023,Product_5,West,Retail,0,47.91,61,2922.51
03-08-2023,Product_3,West,Online,0,46.54,76,3537.04
03-08-2023,Product_2,East,Online,0,44.64,126,5624.64
03-08-2023,Product_1,South,Online,0,36.74,87,3196.38
03-08-2023,Product_1,North,Online,1,49.88,121,6035.48
04-08-2023,Product_1,West,Retail,0,23.78,80,1902.4
04-08-2023,Product_4,North,Retail,0,49.01,94,4606.94
04-08-2023,Product_1,South,Online,0,50.3,85,4275.5
04-08-2023,Product_5,South,Retail,0,41.75,109,4550.75
04-08-2023,Product_3,West,Online,0,42.73,105,4486.65
04-08-2023,Product_5,East,Online,0,43.06,98,4219.88
04-08-2023,Product_2,South,Online,0,35.51,106,3764.06
04-08-2023,Product_3,South,Retail,0,47.83,88,4209.04
04-08-2023,Product_2,North,Retail,1,46.13,82,3782.66
04-08-2023,Product_4,South,Online,0,38.44,73,2806.12
05-08-2023,Product_2,East,Retail,0,38.88,99,3849.12
05-08-2023,Product_1,West,Retail,0,33.18,63,2090.34
05-08-2023,Product_1,East,Retail,0,45.45,72,3272.4
05-08-2023,Product_5,South,Online,0,37,93,3441
05-08-2023,Product_5,East,Online,0,40.11,97,3890.67
05-08-2023,Product_2,South,Online,0,36.08,105,3788.4
05-08-2023,Product_4,North,Retail,0,36.57,87,3181.59
05-08-2023,Product_4,East,Retail,0,43.88,111,4870.68
05-08-2023,Product_3,South,Retail,0,37.69,49,1846.81
05-08-2023,Product_3,North,Online,0,49.73,103,5122.19
06-08-2023,Product_2,South,Retail,0,49.74,91,4526.34
06-08-2023,Product_5,South,Online,0,42.98,72,3094.56
06-08-2023,Product_4,West,Online,0,39.5,101,3989.5
06-08-2023,Product_3,West,Retail,0,43.45,58,2520.1
06-08-2023,Product_1,South,Online,0,48.81,77,3758.37
06-08-2023,Product_4,North,Online,0,38.2,101,3858.2
06-08-2023,Product_5,East,Online,0,33.26,95,3159.7
06-08-2023,Product_2,East,Online,0,27.98,75,2098.5
06-08-2023,Product_3,North,Online,0,34.3,77,2641.1
06-08-2023,Product_1,North,Retail,1,44.76,134,5997.84
07-08-2023,Product_5,North,Online,0,35.75,120,4290
07-08-2023,Product_3,East,Retail,1,32.33,107,3459.31
07-08-2023,Product_2,South,Retail,0,36.85,108,3979.8
07-08-2023,Product_3,West,Retail,0,35.15,96,3374.4
07-08-2023,Product_5,South,Retail,0,38.76,96,3720.96
07-08-2023,Product_2,East,Retail,0,30.4,103,3131.2
07-08-2023,Product_1,North,Online,0,34.74,107,3717.18
07-08-2023,Product_4,West,Online,0,36.41,100,3641
07-08-2023,Product_4,North,Retail,0,46.94,109,5116.46
07-08-2023,Product_1,East,Online,0,39.23,98,3844.54
08-08-2023,Product_5,North,Retail,1,32.23,80,2578.4
08-08-2023,Product_2,South,Retail,0,38.79,125,4848.75
08-08-2023,Product_5,East,Online,0,39.25,103,4042.75
08-08-2023,Product_4,West,Retail,0,50.19,117,5872.23
08-08-2023,Product_1,South,Online,1,31.57,88,2778.16
08-08-2023,Product_1,West,Online,0,43.4,126,5468.4
08-08-2023,Product_2,East,Online,0,40.59,106,4302.54
08-08-2023,Product_3,West,Online,0,33.43,86,2874.98
08-08-2023,Product_3,East,Online,0,37.45,92,3445.4
08-08-2023,Product_4,East,Retail,0,45.53,78,3551.34
09-08-2023,Product_1,North,Retail,0,44.08,112,4936.96
09-08-2023,Product_5,North,Online,0,42.43,87,3691.41
09-08-2023,Product_2,North,Retail,1,40.11,83,3329.13
09-08-2023,Product_4,West,Online,1,38.36,128,4910.08
09-08-2023,Product_2,South,Online,0,37.22,124,4615.28
09-08-2023,Product_3,South,Retail,0,34.18,107,3657.26
09-08-2023,Product_1,South,Online,0,38.3,95,3638.5
09-08-2023,Product_4,North,Retail,0,35.93,62,2227.66
09-08-2023,Product_5,South,Retail,0,38.89,103,4005.67
09-08-2023,Product_3,West,Online,0,50.32,72,3623.04
10-08-2023,Product_5,North,Retail,1,39.41,161,6345.01
10-08-2023,Product_3,East,Online,0,43.03,71,3055.13
10-08-2023,Product_3,North,Retail,0,39.55,44,1740.2
10-08-2023,Product_4,South,Retail,0,44.02,76,3345.52
10-08-2023,Product_2,West,Retail,0,37.14,106,3936.84
10-08-2023,Product_2,East,Retail,0,36.98,125,4622.5
10-08-2023,Product_4,West,Online,0,40.9,81,3312.9
10-08-2023,Product_1,South,Retail,0,58.63,95,5569.85
10-08-2023,Product_5,East,Online,0,44,91,4004
10-08-2023,Product_1,West,Retail,0,35.96,99,3560.04
11-08-2023,Product_3,South,Online,1,42.13,139,5856.07
11-08-2023,Product_2,West,Online,0,48.57,55,2671.35
11-08-2023,Product_5,West,Retail,0,36.94,123,4543.62
11-08-2023,Product_1,West,Online,0,36.44,63,2295.72
11-08-2023,Product_4,West,Retail,0,39.94,102,4073.88
11-08-2023,Product_1,South,Online,1,42.71,100,4271
11-08-2023,Product_2,East,Online,0,36.67,80,2933.6
11-08-2023,Product_3,North,Online,0,48.98,88,4310.24
11-08-2023,Product_5,South,Retail,0,39.29,83,3261.07
11-08-2023,Product_4,South,Retail,0,51.88,91,4721.08
12-08-2023,Product_4,East,Retail,1,43.47,100,4347
12-08-2023,Product_1,North,Retail,0,44.24,94,4158.56
12-08-2023,Product_5,South,Online,0,33.09,37,1224.33
12-08-2023,Product_4,South,Retail,1,37.44,94,3519.36
12-08-2023,Product_3,South,Online,0,38.25,70,2677.5
12-08-2023,Product_2,South,Online,0,39.5,62,2449
12-08-2023,Product_1,South,Retail,0,38.81,102,3958.62
12-08-2023,Product_3,West,Retail,0,41.25,71,2928.75
12-08-2023,Product_2,East,Online,0,48.15,99,4766.85
12-08-2023,Product_5,East,Online,0,41.09,78,3205.02
13-08-2023,Product_1,North,Online,0,39.92,76,3033.92
13-08-2023,Product_3,East,Retail,0,38.54,98,3776.92
13-08-2023,Product_4,South,Retail,0,23.17,122,2826.74
13-08-2023,Product_5,South,Online,0,47.8,103,4923.4
13-08-2023,Product_3,South,Retail,0,53.78,84,4517.52
13-08-2023,Product_5,North,Retail,0,38.71,111,4296.81
13-08-2023,Product_1,East,Retail,0,54.89,104,5708.56
13-08-2023,Product_4,West,Retail,0,36.54,71,2594.34
13-08-2023,Product_2,East,Retail,0,45.39,119,5401.41
13-08-2023,Product_2,North,Online,0,40.84,70,2858.8
14-08-2023,Product_4,South,Online,0,34.44,91,3134.04
14-08-2023,Product_1,North,Retail,0,33.77,84,2836.68
14-08-2023,Product_2,South,Online,0,35.55,124,4408.2
14-08-2023,Product_3,East,Retail,0,34.52,105,3624.6
14-08-2023,Product_2,North,Retail,0,36.94,105,3878.7
14-08-2023,Product_3,North,Online,1,37.68,83,3127.44
14-08-2023,Product_4,East,Online,1,45.97,102,4688.94
14-08-2023,Product_5,North,Retail,0,42.9,49,2102.1
14-08-2023,Product_5,West,Online,0,39.14,100,3914
14-08-2023,Product_1,West,Retail,0,37.91,121,4587.11
15-08-2023,Product_5,West,Retail,0,41.17,102,4199.34
15-08-2023,Product_5,East,Online,0,31.94,76,2427.44
15-08-2023,Product_2,North,Retail,0,42.07,74,3113.18
15-08-2023,Product_3,West,Retail,0,48.38,98,4741.24
15-08-2023,Product_3,South,Retail,0,46.47,63,2927.61
15-08-2023,Product_2,East,Retail,0,37.03,48,1777.44
15-08-2023,Product_4,West,Retail,0,37.34,109,4070.06
15-08-2023,Product_1,East,Online,0,52.07,137,7133.59
15-08-2023,Product_4,North,Online,1,30.27,105,3178.35
15-08-2023,Product_1,North,Retail,0,35.57,100,3557
16-08-2023,Product_5,East,Retail,0,43.61,114,4971.54
16-08-2023,Product_1,South,Retail,0,44.02,101,4446.02
16-08-2023,Product_2,West,Retail,0,44.66,102,4555.32
16-08-2023,Product_4,West,Retail,0,38.49,95,3656.55
16-08-2023,Product_4,East,Online,1,35.96,113,4063.48
16-08-2023,Product_3,West,Retail,0,37.45,44,1647.8
16-08-2023,Product_2,North,Online,0,38.47,97,3731.59
16-08-2023,Product_3,North,Online,0,50.81,92,4674.52
16-08-2023,Product_5,West,Online,0,40.28,89,3584.92
16-08-2023,Product_1,West,Online,0,36.42,92,3350.64
17-08-2023,Product_3,North,Online,0,44.78,66,2955.48
17-08-2023,Product_3,West,Online,0,26.7,96,2563.2
17-08-2023,Product_4,West,Online,0,41.99,77,3233.23
17-08-2023,Product_2,East,Online,0,38.05,87,3310.35
17-08-2023,Product_4,East,Retail,0,39.39,109,4293.51
17-08-2023,Product_2,North,Online,0,55.92,64,3578.88
17-08-2023,Product_1,North,Online,0,54.36,71,3859.56
17-08-2023,Product_5,East,Retail,0,44.79,70,3135.3
17-08-2023,Product_1,West,Retail,0,43.38,89,3860.82
17-08-2023,Product_5,North,Online,0,42.68,53,2262.04
18-08-2023,Product_2,East,Retail,1,45.23,141,6377.43
18-08-2023,Product_1,West,Retail,0,34.64,85,2944.4
18-08-2023,Product_3,South,Online,1,47.94,73,3499.62
